status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angries,num_thankfuls,stress_score,topic,
26781952138_10155950854052139,"b""Pic: Akshay Kumar arrives in style for '2.0' press meet in Dubai""","b""Pic: Akshay Kumar arrives in style for '2.0' press meet in Dubai - Rajinikanth and Akshay Kumar's '2.0': Times when the film made headlines | The Times of India""",link,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/pic-akshay-kumar-arrives-in-style-for-2-0-press-meet-in-dubai/photostory/61239964.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI,10/26/17 4:56,454,4,1,448,3,1,2,0,0,0,0.416666667,entertainment,hindi
26781952138_10155950831342139,,"b""B-Town pays respect to Rani Mukerji's late father Ram Mukherjee""",link,http://photogallery.indiatimes.com/events/mumbai/ram-mukherjees-prayer-meet/Celebrities-attend-Rani-Mukerjis-late-father-Ram-Mukherjees-prayer-meet/articleshow/61234382.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 4:42,671,5,2,654,4,1,0,12,0,0,-0.235294118,,
26781952138_10155950820772139,,b'Humour: Twitter reacts to national anthem debate',link,https://timesofindia.indiatimes.com/india/social-humour-twitter-reacts-to-national-anthem-debate/humour/61239328.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 4:36,117,7,2,107,3,0,6,0,1,0,0.4,india,social-humour-twitter-reacts-to-national-anthem-debate
26781952138_10155950782977139,"b'Xi said his return constituted ""not just approval of my work but also encouragement that will spur me on.""'",b'Indefinite power: How Xi Jinping plans to rule China for decades',link,https://timesofindia.indiatimes.com/world/china/changes-to-chinese-government-line-up-give-xi-jinping-indefinite-power/articleshow/61238208.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 4:15,77,6,3,69,4,1,1,0,2,0,0.1875,world,china
26781952138_10155950771977139,b'Did Karan Johar take a dig at Prabhas with his latest tweet?',b'Did Karan Johar take a dig at Prabhas with his latest tweet? - Karan Johar: Controversies he has courted | The Times of India',link,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/did-karan-johar-take-a-dig-at-prabhas-with-his-latest-tweet/photostory/61239480.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI,10/26/17 4:10,473,9,4,456,5,0,9,2,1,0,0.323529412,entertainment,hindi
26781952138_10155950565842139,"b""The perfect New year's gift""",b'Mumbai to get its first AC local on January 1',link,https://timesofindia.indiatimes.com/city/mumbai/new-years-gift-mumbai-to-get-its-first-ac-local-on-january-1/articleshow/61232196.cms?utm_source=twitter.com&utm_medium=social&utm_campaign=TOIDesktop,10/26/17 3:50,1081,42,47,1010,28,18,25,0,0,0,0.373239437,city,mumbai
26781952138_10155950727442139,"b'Modi praised his government for ensuring ""inflation was kept in check and the consumer saves money.""'","b""Consumer protection must for creation of 'New India': PM Modi""",link,https://timesofindia.indiatimes.com/india/consumer-protection-in-line-with-idea-of-new-india-pm-modi/articleshow/61237031.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 3:47,396,90,22,292,33,2,66,0,3,0,0.461538462,india,consumer-protection-in-line-with-idea-of-new-india-pm-modi
26781952138_10155950709717139,"b""Avinash Sachdev: I don't know if Shalmalee Desai and I will get back together""","b'Ugly break-ups, divorces of TV celebs'",link,https://timesofindia.indiatimes.com/tv/news/hindi/avinash-sachdev-i-dont-know-if-shalmalee-desai-and-i-will-get-back-together/photostory/61239113.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 3:34,2205,6,1,2157,15,0,8,22,3,0,-0.020833333,tv,news
26781952138_10155950676987139,"b'Vegetarians, are you eating these food items?'",b'5 Vegetarian Foods That Are Healthier Than Chicken & Mutton',link,http://recipes.timesofindia.com/articles/food-facts/5-vegetarian-foods-that-are-healthier-than-chicken-amp-mutton/what-makes-these-food-healthy/photostory/61225099.cms?utm_source=facebook.com&utm_medium=referral&utm_campaign=TOI,10/26/17 3:30,2174,84,238,2094,45,1,33,0,1,0,0.48125,,
26781952138_10155950522142139,"b'The couple, who had come to India on September 30, recounted how bystanders did not help them'",b'Swiss couple attacked in Fatehpur Sikri: Sushma Swaraj seeks report from UP govt',link,https://timesofindia.indiatimes.com/india/swiss-couple-attacked-in-fatehpur-sikri-sushma-swaraj-demands-report-from-up-govt/articleshow/61234647.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 3:30,2033,321,107,1018,15,9,26,264,701,0,-0.455172414,india,swiss-couple-attacked-in-fatehpur-sikri-sushma-swaraj-demands-report-from-up-govt
26781952138_10155950669817139,,b'Government may not insist on Aadhaar card for mobile connections',link,https://www.gadgetsnow.com/tech-news/government-may-not-insist-on-aadhaar-card-for-mobile-connections/articleshow/61235638.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 3:20,201,7,10,184,7,0,10,0,0,0,0.5,,
26781952138_10155950680897139,"b""SBI is seen to be among the major gainers from the government's move to inject equity into state-run banks""","b'Scope for further cut in interest rates, says SBI chairman'",link,https://timesofindia.indiatimes.com/business/india-business/there-is-scope-for-further-cut-in-interest-rates-in-certain-baskets-says-sbi-chief/articleshow/61233255.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 3:13,139,20,5,122,13,3,1,0,0,0,0.411764706,business,india-business
26781952138_10155950447442139,"b'She said ""his failure to remember the soldier\'s name in last week\'s condolence call ""made me cry.""'","b""War of words spreads to soldier's widow, Donald Trump""",link,https://timesofindia.indiatimes.com/world/us/war-of-words-spreads-to-soldiers-widow-donald-trump/articleshow/61233523.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 3:00,46,9,0,41,5,0,0,0,0,0,0.5,world,us
26781952138_10155950653597139,"b'Do you know, Monkey brain is a popular delicacy in China?'",b'5 Of The Weirdest Dishes From Across The World That Are Too Scary To Be Real!',link,http://recipes.timesofindia.com/articles/food-facts/the-5-most-scariest-foods-in-the-world/would-you-eat-the-worlds-scariest-foods/photostory/61225581.cms?utm_source=facebook.com&utm_medium=referral&utm_campaign=TOI,10/26/17 2:54,1017,139,33,733,19,18,58,15,174,0,-0.197183099,,
26781952138_10155950581547139,b'Go India!',b'India on course to topple China as best attended FIFA U-17 WC',link,https://timesofindia.indiatimes.com/sports/football/2017-u-17-world-cup/news/india-on-course-to-topple-china-as-best-attended-fifa-u-17-wc/articleshow/61230304.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 2:45,1965,13,39,1847,80,30,7,1,0,0,0.36440678,sports,football
26781952138_10155950498487139,b'The police have taken him into custody',b'Businessman confesses involvement in murder of his wife',link,https://timesofindia.indiatimes.com/city/delhi/businessman-confesses-involvement-in-murder-of-his-wife/articleshow/61235279.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 2:30,501,18,9,380,6,2,1,24,88,0,-0.433884298,city,delhi
26781952138_10155950603377139,b'A woman was shocked to find mould in her chocolate!',"b'Cadbury fined Rs 50,000 for chocolates with bugs'",link,https://timesofindia.indiatimes.com/city/vijayawada/cadbury-fined-rs-50000-for-chocolates-with-bugs/articleshow/61236944.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 2:25,1212,30,196,975,13,16,66,15,127,0,-0.132911392,city,vijayawada
26781952138_10155950594872139,b'iPhone X goes on pre-orders in India on October 27',b'6 iPhone X features also found in iPhone 8 and iPhone 8 Plus',link,https://www.gadgetsnow.com/slideshows/6-iphone-x-features-also-found-in-iphone-8-and-iphone-8-plus/photolist/60529631.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 2:20,287,4,5,276,7,1,3,0,0,0,0.454545455,,
26781952138_10155950589822139,b'His visit comes at the backdrop of various controversial statements made by some BJP leaders and ministers against Taj Mahal',"b""Highlights of CM Yogi Adityanath's Taj Mahal visit""",link,https://timesofindia.indiatimes.com/city/agra/highlights-of-cm-yogi-adityanaths-taj-mahal-visit/articleshow/61236029.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 2:17,195,59,3,140,9,1,41,1,3,0,0.418181818,city,agra
26781952138_10155950588442139,"b""Sonam Kapoor and Kareena Kapoor Khan's 'Veere Di Wedding' release to clash with T-20 cricket league""","b""Sonam Kapoor and Kareena Kapoor Khan's 'Veere Di Wedding' release to clash with T-20 cricket league - 'Veere Di Wedding': Interesting facts about the film | The Times of India""",link,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/sonam-kapoor-and-kareena-kapoor-khans-veere-di-wedding-to-clash-horns-with-t-20-cricket-league/photostory/61237338.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI,10/26/17 2:16,427,5,1,418,7,0,2,0,0,0,0.5,entertainment,hindi
26781952138_10155950442762139,b'Indian words go global!',"b'Anna, achcha! enter the Oxford dictionary'",link,https://timesofindia.indiatimes.com/city/hyderabad/indian-words-go-global-anna-achcha-enter-the-oxford-dictionary/articleshow/61233305.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 2:15,348,10,48,313,16,15,4,0,0,0,0.285714286,city,hyderabad
26781952138_10155950573492139,b'That is some good news!',"b'Srikanth, Sindhu progress to second round in French Open'",link,https://timesofindia.indiatimes.com/sports/badminton/srikanth-sindhu-progress-to-second-round-in-french-open/articleshow/61234810.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 2:08,83,2,1,75,8,0,0,0,0,0,0.5,sports,badminton
